date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,city
2017-04-15 10:00:00,,244,61,3,260,2,2,288.15,0.0,0.0,90,Drizzle,light intensity drizzle,3876,Switzerland
2017-04-15 11:00:00,,79,65,3,260,3,3,288.61,0.0,0.0,90,Mist,mist,4605,Bangalore
2017-04-15 11:00:00,,19,69,2,260,8,8,288.61,0.0,0.0,90,Rain,light rain,4605,Bangalore
2017-04-15 11:00:00,,225,69,3,270,8,8,288.61,0.0,0.0,90,Drizzle,drizzle,4605,Toronto
2017-04-15 12:00:00,,261,64,3,260,5,5,290.88,0.0,0.0,75,Clouds,broken clouds,4958,Toronto
2017-04-15 13:00:00,,200,73,3,280,4,4,292.22,0.0,0.0,75,Clouds,broken clouds,4515,Toronto
2017-04-15 14:00:00,,106,68,2,240,7,7,292.55,0.0,0.0,90,Clouds,overcast clouds,4568,London
2017-04-15 15:00:00,,228,68,3,230,9,9,292.68,0.0,0.0,75,Clouds,broken clouds,4340,Bangalore
2017-04-15 16:00:00,,211,60,4,280,8,8,292.89,0.0,0.0,90,Rain,light rain,4497,Toronto
2017-04-15 17:00:00,,226,49,3,270,7,7,293.23,0.0,0.0,75,Rain,light rain,4145,London
2017-04-15 18:00:00,,297,44,4,260,3,3,292.83,0.0,0.0,90,Thunderstorm,thunderstorm,4143,Switzerland
2017-04-15 19:00:00,,115,38,5,250,4,4,289.49,0.0,0.0,90,Thunderstorm,proximity thunderstorm,3483,Bangalore
2017-04-15 19:00:00,,65,36,7,250,4,4,289.49,0.0,0.0,90,Rain,moderate rain,3483,London
2017-04-15 20:00:00,,163,30,6,260,2,2,288.57,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2963,Toronto
2017-04-15 20:00:00,,77,30,10,240,8,8,288.57,0.0,0.0,75,Rain,proximity shower rain,2963,Toronto
2017-04-15 20:00:00,,210,32,9,260,1,1,288.57,0.0,0.0,75,Mist,mist,2963,Bangalore
2017-04-15 21:00:00,,99,33,9,270,2,2,286.08,0.0,0.0,40,Rain,proximity shower rain,2704,London
2017-04-15 21:00:00,,20,29,7,270,8,8,286.08,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2704,Seoul
2017-04-15 22:00:00,,111,29,7,250,8,8,286.02,0.0,0.0,1,Rain,moderate rain,3022,Seoul
2017-04-15 23:00:00,,297,29,11,280,5,5,284.95,0.0,0.0,75,Clouds,broken clouds,3509,Toronto
2017-04-16 00:00:00,,196,29,8,270,1,1,284.82,0.0,0.0,90,Clouds,overcast clouds,1389,Bangalore
2017-04-16 01:00:00,,240,34,3,260,6,6,284.29,0.0,0.0,1,Clear,sky is clear,845,Switzerland
2017-04-16 02:00:00,,146,34,3,270,6,6,283.89,0.0,0.0,1,Clear,sky is clear,788,Seoul
2017-04-16 03:00:00,,20,39,3,260,9,9,283.15,0.0,0.0,1,Clear,sky is clear,447,Toronto
2017-04-16 04:00:00,,276,47,3,280,8,8,282.69,0.0,0.0,1,Clear,sky is clear,320,Switzerland
2017-04-16 05:00:00,,66,50,5,310,7,7,282.03,0.0,0.0,1,Clear,sky is clear,459,Toronto
2017-04-16 06:00:00,,59,53,5,300,4,4,281.29,0.0,0.0,1,Clear,sky is clear,809,Bangalore
2017-04-16 07:00:00,,82,56,4,300,3,3,280.72,0.0,0.0,5,Clear,sky is clear,1166,Toronto
2017-04-16 08:00:00,,62,56,4,280,2,2,281.42,0.0,0.0,5,Clear,sky is clear,1836,London
2017-04-16 09:00:00,,98,60,4,300,6,6,283.15,0.0,0.0,1,Clear,sky is clear,3008,Switzerland
2017-04-16 10:00:00,,261,68,7,300,9,9,285.02,0.0,0.0,5,Clear,sky is clear,3613,Toronto
2017-04-16 11:00:00,,217,68,7,310,5,5,286.28,0.0,0.0,5,Clear,sky is clear,3899,Switzerland
2017-04-16 12:00:00,,119,63,7,320,8,8,287.48,0.0,0.0,20,Clouds,few clouds,4061,London
2017-04-16 13:00:00,,234,68,8,320,3,3,288.88,0.0,0.0,40,Clouds,scattered clouds,4152,London
2017-04-16 14:00:00,,180,63,7,320,4,4,289.82,0.0,0.0,40,Clouds,scattered clouds,4146,Seoul
2017-04-16 15:00:00,,51,60,7,310,3,3,290.55,0.0,0.0,75,Clouds,broken clouds,3998,Toronto
2017-04-16 16:00:00,,213,60,7,300,8,8,291.02,0.0,0.0,40,Clouds,scattered clouds,4470,Bangalore
2017-04-16 17:00:00,,162,52,5,330,2,2,291.09,0.0,0.0,1,Clear,sky is clear,4697,Switzerland
2017-04-16 18:00:00,,87,53,7,310,6,6,290.95,0.0,0.0,1,Clear,sky is clear,4654,Toronto
2017-04-16 19:00:00,,231,49,4,290,7,7,290.69,0.0,0.0,40,Clouds,scattered clouds,4117,Bangalore
2017-04-16 20:00:00,,275,53,6,330,5,5,289.55,0.0,0.0,1,Clear,sky is clear,3696,Switzerland
2017-04-16 21:00:00,,225,49,4,350,6,6,285.68,0.0,0.0,1,Clear,sky is clear,2816,Seoul
2017-04-16 22:00:00,,171,49,4,350,2,2,285.69,0.0,0.0,1,Clear,sky is clear,1840,Bangalore
2017-04-16 23:00:00,,85,49,5,340,3,3,283.78,0.0,0.0,1,Clear,sky is clear,1120,Switzerland
2017-04-17 00:00:00,,35,49,4,340,8,8,283.9,0.0,0.0,90,Clouds,overcast clouds,604,Switzerland
2017-04-17 01:00:00,,44,56,4,350,8,8,284.29,0.0,0.0,90,Rain,light rain,327,Switzerland
2017-04-17 02:00:00,,86,56,4,20,5,5,283.82,0.0,0.0,90,Rain,light rain,280,Switzerland
2017-04-17 03:00:00,,220,60,3,10,6,6,283.09,0.0,0.0,90,Clouds,overcast clouds,333,Bangalore
2017-04-17 04:00:00,,57,60,4,20,9,9,282.29,0.0,0.0,90,Clouds,overcast clouds,779,Switzerland
2017-04-17 05:00:00,,32,63,4,10,1,1,280.76,0.0,0.0,75,Clouds,broken clouds,2625,Seoul
2017-04-17 06:00:00,,74,63,4,20,8,8,280.1,0.0,0.0,1,Clear,sky is clear,5558,Seoul
2017-04-17 07:00:00,,17,63,6,40,6,6,278.84,0.0,0.0,40,Clouds,scattered clouds,6557,Switzerland
2017-04-17 08:00:00,,240,67,4,50,1,1,279.69,0.0,0.0,40,Clouds,scattered clouds,6166,Toronto
2017-04-17 09:00:00,,235,67,2,30,2,2,280.75,0.0,0.0,20,Clouds,few clouds,5262,Toronto
2017-04-17 10:00:00,,150,76,2,30,7,7,281.65,0.0,0.0,1,Clear,sky is clear,4529,Seoul
2017-04-17 11:00:00,,245,77,1,30,5,5,282.08,0.0,0.0,5,Clear,sky is clear,4709,Seoul
2017-04-17 12:00:00,,186,72,2,360,5,5,283.62,0.0,0.0,1,Clear,sky is clear,5017,London
2017-04-17 13:00:00,,264,63,3,10,1,1,284.29,0.0,0.0,1,Clear,sky is clear,4804,Switzerland
2017-04-17 14:00:00,,114,59,2,20,9,9,285.28,0.0,0.0,1,Clear,sky is clear,5314,London
2017-04-17 15:00:00,,147,55,3,130,8,8,285.49,0.0,0.0,1,Clear,sky is clear,5934,London
2017-04-17 16:00:00,,140,55,2,80,9,9,286.55,0.0,0.0,1,Clear,sky is clear,6733,Seoul
2017-04-17 17:00:00,,37,52,1,0,8,8,286.55,0.0,0.0,5,Clear,sky is clear,6280,London
2017-04-17 18:00:00,,36,46,0,161,3,3,286.49,0.0,0.0,1,Clear,sky is clear,4899,London
2017-04-17 19:00:00,,20,46,2,0,8,8,285.95,0.0,0.0,1,Clear,sky is clear,3360,London
2017-04-17 20:00:00,,225,43,2,320,4,4,285.49,0.0,0.0,75,Clouds,broken clouds,2951,Switzerland
2017-04-17 21:00:00,,21,46,2,0,1,1,283.15,0.0,0.0,1,Clear,sky is clear,2399,London
2017-04-17 22:00:00,,16,41,1,0,6,6,282.01,0.0,0.0,1,Clear,sky is clear,1530,London
2017-04-17 23:00:00,,179,44,2,150,2,2,281.87,0.0,0.0,1,Clear,sky is clear,1072,Bangalore
2017-04-18 00:00:00,,73,44,0,2,2,2,281.89,0.0,0.0,1,Clear,sky is clear,596,Switzerland
2017-04-18 01:00:00,,293,46,2,150,1,1,281.69,0.0,0.0,1,Clear,sky is clear,362,London
2017-04-18 02:00:00,,189,52,4,110,1,1,281.43,0.0,0.0,1,Clear,sky is clear,263,Switzerland
2017-04-18 03:00:00,,115,59,1,100,2,2,282.09,0.0,0.0,75,Clouds,broken clouds,315,Seoul
2017-04-18 04:00:00,,159,72,0,147,6,6,282.69,0.0,0.0,90,Rain,light rain,814,London
2017-04-18 05:00:00,,275,67,1,220,4,4,282.56,0.0,0.0,90,Rain,moderate rain,2763,Bangalore
2017-04-18 06:00:00,,144,76,1,220,9,9,282.9,0.0,0.0,90,Rain,light rain,5831,London
2017-04-18 07:00:00,,200,63,1,220,9,9,283.48,0.0,0.0,90,Rain,proximity shower rain,6571,London
2017-04-18 08:00:00,,251,76,1,213,2,2,283.55,0.0,0.0,90,Rain,moderate rain,5330,Seoul
2017-04-18 09:00:00,,96,82,1,213,2,2,283.95,0.0,0.0,90,Rain,heavy intensity rain,5228,Seoul
2017-04-18 09:00:00,,204,82,1,213,9,9,283.95,0.0,0.0,90,Mist,mist,5228,Seoul
2017-04-18 10:00:00,,97,72,1,210,3,3,284.22,0.0,0.0,90,Rain,moderate rain,4352,Toronto
2017-04-18 10:00:00,,125,72,1,0,5,5,284.22,0.0,0.0,90,Mist,mist,4352,Toronto
2017-04-18 10:00:00,,286,63,2,240,6,6,284.22,0.0,0.0,90,Drizzle,light intensity drizzle,4352,Seoul
2017-04-18 11:00:00,,282,60,2,220,8,8,285.58,0.0,0.0,90,Rain,heavy intensity rain,4634,Switzerland
2017-04-18 11:00:00,,18,53,1,280,7,7,285.58,0.0,0.0,90,Mist,mist,4634,Seoul
2017-04-18 12:00:00,,251,46,2,205,9,9,286.74,0.0,0.0,75,Rain,light rain,5009,Bangalore
2017-04-18 12:00:00,,223,46,2,0,7,7,286.74,0.0,0.0,75,Mist,mist,5009,Bangalore
2017-04-18 12:00:00,,233,44,3,160,8,8,286.74,0.0,0.0,75,Drizzle,light intensity drizzle,5009,Seoul
2017-04-18 13:00:00,,196,39,3,190,7,7,288.22,0.0,0.0,90,Clouds,overcast clouds,4886,Toronto
2017-04-18 14:00:00,,131,39,3,140,9,9,288.95,0.0,0.0,75,Clouds,broken clouds,5182,Bangalore
2017-04-18 15:00:00,,205,36,1,0,8,8,288.9,0.0,0.0,90,Clouds,overcast clouds,5855,London
2017-04-18 16:00:00,,198,34,3,0,2,2,286.02,0.0,0.0,90,Clouds,overcast clouds,6907,Switzerland
2017-04-18 17:00:00,,270,32,4,190,2,2,285.35,0.0,0.0,90,Mist,mist,6445,Bangalore
2017-04-18 18:00:00,,16,33,3,191,3,3,285.08,0.0,0.0,90,Clouds,overcast clouds,4666,London
2017-04-18 19:00:00,,166,36,2,195,7,7,284.42,0.0,0.0,90,Clouds,overcast clouds,3584,Seoul
2017-04-18 20:00:00,,37,40,2,178,6,6,284.22,0.0,0.0,90,Clouds,overcast clouds,3226,Toronto
2017-04-18 21:00:00,,220,59,2,178,1,1,283.02,0.0,0.0,90,Clouds,overcast clouds,2533,Seoul
2017-04-18 22:00:00,,58,60,3,140,6,6,282.29,0.0,0.0,90,Clouds,overcast clouds,1706,Seoul
2017-04-18 23:00:00,,277,56,3,170,4,4,282.29,0.0,0.0,90,Clouds,overcast clouds,1077,Switzerland
2017-04-19 00:00:00,,182,68,1,160,4,4,281.69,0.0,0.0,90,Clouds,overcast clouds,667,Switzerland
2017-04-19 01:00:00,,220,68,2,130,5,5,281.23,0.0,0.0,90,Clouds,overcast clouds,401,Seoul
2017-04-19 02:00:00,,74,77,3,222,2,2,281.22,0.0,0.0,90,Clouds,overcast clouds,274,London
2017-04-19 03:00:00,,172,77,2,200,1,1,281.02,0.0,0.0,90,Clouds,overcast clouds,351,Switzerland
2017-04-19 04:00:00,,120,82,1,210,6,6,280.56,0.0,0.0,90,Clouds,overcast clouds,835,Switzerland
2017-04-19 05:00:00,,168,82,3,190,2,2,280.29,0.0,0.0,90,Clouds,overcast clouds,2759,London
2017-04-19 06:00:00,,255,77,2,0,6,6,280.09,0.0,0.0,90,Clouds,overcast clouds,5869,Bangalore
2017-04-19 07:00:00,,108,77,3,220,4,4,279.55,0.0,0.0,90,Clouds,overcast clouds,6123,Bangalore
2017-04-19 08:00:00,,198,73,3,306,2,2,279.62,0.0,0.0,90,Clouds,overcast clouds,5889,Switzerland
2017-04-19 09:00:00,,21,60,3,10,7,7,280.28,0.0,0.0,90,Clouds,overcast clouds,5298,Bangalore
2017-04-19 10:00:00,,256,82,3,330,4,4,280.42,0.0,0.0,75,Clouds,broken clouds,4599,Seoul
2017-04-19 11:00:00,,219,72,4,350,6,6,281.22,0.0,0.0,1,Clear,sky is clear,4906,Toronto
2017-04-19 12:00:00,,229,73,2,330,4,4,282.71,0.0,0.0,90,Clouds,overcast clouds,4958,Bangalore
2017-04-19 13:00:00,,278,57,6,10,8,8,283.5,0.0,0.0,1,Clear,sky is clear,5013,Toronto
2017-04-19 14:00:00,,49,53,5,340,5,5,283.29,0.0,0.0,40,Rain,light rain,5362,Bangalore
2017-04-19 15:00:00,,82,53,4,330,7,7,282.88,0.0,0.0,90,Rain,light rain,5875,Bangalore
2017-04-19 16:00:00,,65,41,7,320,7,7,281.84,0.0,0.0,90,Rain,heavy intensity rain,6544,Seoul
2017-04-19 16:00:00,,66,44,7,360,6,6,281.84,0.0,0.0,90,Mist,mist,6544,Switzerland
2017-04-19 17:00:00,,152,49,5,360,7,7,281.01,0.0,0.0,90,Rain,moderate rain,6192,Seoul
2017-04-19 17:00:00,,63,46,6,10,2,2,281.01,0.0,0.0,90,Mist,mist,6192,Bangalore
2017-04-19 17:00:00,,153,63,3,10,3,3,281.01,0.0,0.0,90,Drizzle,light intensity drizzle,6192,Switzerland
2017-04-19 18:00:00,,221,52,6,20,2,2,280.96,0.0,0.0,90,Rain,heavy intensity rain,4536,Seoul
2017-04-19 18:00:00,,241,63,5,40,1,1,280.96,0.0,0.0,90,Mist,mist,4536,London
2017-04-19 18:00:00,,89,67,4,30,7,7,280.96,0.0,0.0,90,Drizzle,light intensity drizzle,4536,Bangalore
2017-04-19 19:00:00,,217,67,4,20,5,5,280.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,3189,London
2017-04-19 19:00:00,,136,72,5,10,5,5,280.62,0.0,0.0,90,Rain,heavy intensity rain,3189,Seoul
2017-04-19 19:00:00,,192,76,4,10,8,8,280.62,0.0,0.0,90,Mist,mist,3189,Toronto
2017-04-19 19:00:00,,132,76,6,20,7,7,280.62,0.0,0.0,90,Drizzle,light intensity drizzle,3189,Toronto
2017-04-19 20:00:00,,187,71,4,10,2,2,280.68,0.0,0.0,90,Rain,moderate rain,2826,Bangalore
2017-04-19 20:00:00,,250,71,3,10,4,4,280.68,0.0,0.0,90,Mist,mist,2826,Switzerland
2017-04-19 20:00:00,,125,71,3,30,4,4,280.68,0.0,0.0,90,Drizzle,light intensity drizzle,2826,London
2017-04-19 20:00:00,,239,67,4,50,6,6,280.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2826,Switzerland
2017-04-19 21:00:00,,165,59,3,60,9,9,280.42,0.0,0.0,90,Rain,moderate rain,2356,Toronto
2017-04-19 21:00:00,,169,55,3,50,6,6,280.42,0.0,0.0,90,Drizzle,drizzle,2356,Toronto
2017-04-19 22:00:00,,97,52,1,0,5,5,280.29,0.0,0.0,90,Rain,light rain,1693,Bangalore
2017-04-19 22:00:00,,17,48,2,330,7,7,280.29,0.0,0.0,90,Drizzle,drizzle,1693,Toronto
2017-04-19 22:00:00,,105,40,1,54,1,1,280.29,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,1693,London
2017-04-19 23:00:00,,37,43,1,0,8,8,280.15,0.0,0.0,90,Rain,moderate rain,1083,London
2017-04-19 23:00:00,,133,40,2,90,4,4,280.15,0.0,0.0,90,Mist,mist,1083,Bangalore
2017-04-19 23:00:00,,204,37,1,235,7,7,280.15,0.0,0.0,90,Drizzle,light intensity drizzle,1083,Switzerland
2017-04-20 00:00:00,,144,38,2,350,1,1,279.76,0.0,0.0,90,Rain,moderate rain,592,Switzerland
2017-04-20 00:00:00,,143,38,1,220,7,7,279.76,0.0,0.0,90,Drizzle,light intensity drizzle,592,Bangalore
2017-04-20 01:00:00,,54,37,3,130,1,1,279.69,0.0,0.0,90,Rain,light rain,361,Bangalore
2017-04-20 02:00:00,,23,43,4,160,1,1,279.55,0.0,0.0,90,Rain,heavy intensity rain,257,Toronto
2017-04-20 02:00:00,,182,49,3,150,1,1,279.55,0.0,0.0,90,Drizzle,drizzle,257,Seoul
2017-04-20 02:00:00,,196,55,2,150,6,6,279.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,257,Switzerland
2017-04-20 03:00:00,,92,59,3,160,1,1,279.09,0.0,0.0,90,Rain,moderate rain,327,Toronto
2017-04-20 03:00:00,,183,63,3,140,1,1,279.09,0.0,0.0,90,Mist,mist,327,Seoul
2017-04-20 03:00:00,,91,67,2,160,2,2,279.09,0.0,0.0,90,Drizzle,drizzle,327,Seoul
2017-04-20 03:00:00,,74,67,2,130,7,7,279.09,0.0,0.0,90,Thunderstorm,proximity thunderstorm,327,Toronto
2017-04-20 04:00:00,,50,76,1,165,7,7,278.82,0.0,0.0,90,Rain,moderate rain,840,Toronto
2017-04-20 04:00:00,,106,76,1,165,2,2,278.82,0.0,0.0,90,Mist,mist,840,Seoul
2017-04-20 04:00:00,,280,72,1,120,7,7,278.82,0.0,0.0,90,Drizzle,heavy intensity drizzle,840,Seoul
2017-04-20 05:00:00,,246,72,2,130,9,9,278.35,0.0,0.0,90,Rain,moderate rain,2700,London
2017-04-20 05:00:00,,176,72,2,130,7,7,278.35,0.0,0.0,90,Mist,mist,2700,Seoul
2017-04-20 05:00:00,,203,68,2,140,5,5,278.35,0.0,0.0,90,Drizzle,drizzle,2700,Switzerland
2017-04-20 06:00:00,,293,63,1,0,2,2,278.02,0.0,0.0,90,Mist,mist,5641,Switzerland
2017-04-20 06:00:00,,149,53,2,170,4,4,278.02,0.0,0.0,90,Rain,light rain,5641,Bangalore
2017-04-20 06:00:00,,278,46,3,140,1,1,278.02,0.0,0.0,90,Drizzle,light intensity drizzle,5641,Bangalore
2017-04-20 07:00:00,,12,44,3,200,7,7,277.68,0.0,0.0,90,Drizzle,drizzle,6470,Toronto
2017-04-20 07:00:00,,72,44,2,0,8,8,277.68,0.0,0.0,90,Mist,mist,6470,Switzerland
2017-04-20 07:00:00,,38,41,3,180,3,3,277.68,0.0,0.0,90,Rain,light rain,6470,Seoul
2017-04-20 08:00:00,,73,38,1,0,7,7,277.82,0.0,0.0,90,Drizzle,drizzle,5858,Bangalore
2017-04-20 08:00:00,,103,36,4,150,5,5,277.82,0.0,0.0,90,Mist,mist,5858,Toronto
2017-04-20 09:00:00,,135,34,3,160,2,2,278.15,0.0,0.0,90,Drizzle,drizzle,5226,Bangalore
2017-04-20 09:00:00,,187,34,3,140,9,9,278.15,0.0,0.0,90,Mist,mist,5226,Bangalore
2017-04-20 10:00:00,,217,34,3,150,6,6,278.42,0.0,0.0,90,Mist,mist,4667,Switzerland
2017-04-20 10:00:00,,229,36,3,140,1,1,278.42,0.0,0.0,90,Drizzle,drizzle,4667,Bangalore
2017-04-20 11:00:00,,154,40,3,150,8,8,279.08,0.0,0.0,90,Mist,mist,5023,Switzerland
2017-04-20 11:00:00,,130,49,3,130,9,9,279.08,0.0,0.0,90,Rain,light rain,5023,Switzerland
2017-04-20 11:00:00,,65,56,2,140,7,7,279.08,0.0,0.0,90,Drizzle,light intensity drizzle,5023,Toronto
2017-04-20 12:00:00,,123,67,2,144,6,6,279.55,0.0,0.0,90,Mist,mist,5099,Switzerland
2017-04-20 12:00:00,,220,67,2,144,6,6,279.55,0.0,0.0,90,Drizzle,light intensity drizzle,5099,London
2017-04-20 13:00:00,,16,68,2,210,2,2,279.95,0.0,0.0,90,Mist,mist,5104,Switzerland
2017-04-20 14:00:00,,266,68,3,200,5,5,280.15,0.0,0.0,90,Clouds,overcast clouds,5496,Bangalore
2017-04-20 15:00:00,,179,72,2,200,1,1,280.62,0.0,0.0,90,Clouds,overcast clouds,5949,Toronto
2017-04-20 16:00:00,,173,77,1,160,1,1,281.35,0.0,0.0,90,Rain,moderate rain,6925,Switzerland
2017-04-20 17:00:00,,138,77,1,210,1,1,281.71,0.0,0.0,75,Rain,light rain,6457,Bangalore
2017-04-20 18:00:00,,249,82,2,140,1,1,281.97,0.0,0.0,75,Clouds,broken clouds,4832,Bangalore
2017-04-20 19:00:00,,225,72,1,169,5,5,281.68,0.0,0.0,90,Clouds,overcast clouds,3755,Seoul
2017-04-20 20:00:00,,200,60,1,189,9,9,281.42,0.0,0.0,40,Clouds,scattered clouds,3290,Toronto
2017-04-20 21:00:00,,83,56,1,170,9,9,279.4,0.0,0.0,40,Clouds,scattered clouds,3062,Switzerland
2017-04-20 22:00:00,,266,56,3,130,6,6,278.88,0.0,0.0,1,Clear,sky is clear,2125,Toronto
2017-04-20 23:00:00,,50,50,3,130,5,5,278.34,0.0,0.0,1,Clear,sky is clear,1350,London
2017-04-21 00:00:00,,148,41,5,160,9,9,277.54,0.0,0.0,1,Clear,sky is clear,778,Bangalore
2017-04-21 01:00:00,,271,34,4,140,5,5,276.66,0.0,0.0,1,Mist,mist,444,Seoul
2017-04-21 02:00:00,,201,31,4,140,9,9,276.1,0.0,0.0,1,Mist,mist,331,Toronto
2017-04-21 03:00:00,,246,34,3,170,4,4,275.09,0.0,0.0,1,Mist,mist,382,Seoul
2017-04-21 04:00:00,,218,32,3,170,9,9,274.49,0.0,0.0,1,Mist,mist,808,London
2017-04-21 04:00:00,,87,34,4,150,2,2,274.49,0.0,0.0,1,Fog,fog,808,Toronto
2017-04-21 05:00:00,,269,36,4,130,7,7,274.42,0.0,0.0,1,Mist,mist,2638,London
2017-04-21 06:00:00,,260,41,3,150,7,7,274.23,0.0,0.0,1,Mist,mist,5570,Switzerland
2017-04-21 06:00:00,,56,49,3,140,1,1,274.23,0.0,0.0,1,Fog,fog,5570,Toronto
2017-04-21 07:00:00,,110,53,2,140,2,2,274.59,0.0,0.0,1,Mist,mist,6703,London
2017-04-21 07:00:00,,162,60,3,150,6,6,274.59,0.0,0.0,1,Fog,fog,6703,Toronto
2017-04-21 08:00:00,,124,64,2,150,9,9,275.96,0.0,0.0,5,Mist,mist,6237,Toronto
2017-04-21 09:00:00,,277,68,4,150,4,4,279.75,0.0,0.0,5,Clear,sky is clear,4993,Seoul
2017-04-21 10:00:00,,151,68,2,180,4,4,282.2,0.0,0.0,1,Clear,sky is clear,4729,Seoul
2017-04-21 11:00:00,,297,67,1,170,3,3,284.28,0.0,0.0,20,Clouds,few clouds,5240,Bangalore
2017-04-21 12:00:00,,77,67,1,180,6,6,286.08,0.0,0.0,1,Clear,sky is clear,5329,Toronto
2017-04-21 13:00:00,,294,68,1,152,1,1,287.71,0.0,0.0,40,Clouds,scattered clouds,5127,London
2017-04-21 14:00:00,,40,72,2,140,2,2,287.9,0.0,0.0,40,Clouds,scattered clouds,5424,Bangalore
2017-04-21 15:00:00,,33,72,1,190,3,3,289.27,0.0,0.0,40,Clouds,scattered clouds,5993,Bangalore
2017-04-21 16:00:00,,20,64,3,200,7,7,289.4,0.0,0.0,40,Clouds,scattered clouds,6493,Toronto
2017-04-21 17:00:00,,136,60,4,170,9,9,289.51,0.0,0.0,40,Clouds,scattered clouds,6058,Bangalore
2017-04-21 18:00:00,,295,53,4,220,7,7,289.58,0.0,0.0,40,Clouds,scattered clouds,5049,Seoul
2017-04-21 19:00:00,,284,53,5,210,5,5,289.35,0.0,0.0,1,Clear,sky is clear,3959,Switzerland
2017-04-21 20:00:00,,173,53,4,210,8,8,288.68,0.0,0.0,40,Clouds,scattered clouds,3507,Toronto
2017-04-21 21:00:00,,271,53,5,190,8,8,284.46,0.0,0.0,1,Clear,sky is clear,3549,Seoul
2017-04-21 22:00:00,,139,53,4,190,8,8,283.53,0.0,0.0,1,Clear,sky is clear,3058,Seoul
2017-04-21 23:00:00,,240,47,3,210,3,3,281.91,0.0,0.0,1,Clear,sky is clear,3193,Bangalore
2017-04-22 00:00:00,,284,50,4,190,4,4,279.96,0.0,0.0,1,Clear,sky is clear,1638,Bangalore
2017-04-22 01:00:00,,249,54,5,220,5,5,278.63,0.0,0.0,1,Clear,sky is clear,998,Switzerland
2017-04-22 02:00:00,,49,54,4,210,7,7,277.83,0.0,0.0,1,Clear,sky is clear,698,Switzerland
2017-04-22 03:00:00,,155,54,3,200,6,6,277.47,0.0,0.0,1,Clear,sky is clear,514,Seoul
2017-04-22 04:00:00,,127,54,4,220,2,2,276.47,0.0,0.0,1,Clear,sky is clear,500,Switzerland
2017-04-22 05:00:00,,123,64,4,200,6,6,275.69,0.0,0.0,1,Clear,sky is clear,854,Switzerland
2017-04-22 06:00:00,,29,64,3,200,3,3,275.29,0.0,0.0,1,Clear,sky is clear,1581,London
2017-04-22 07:00:00,,238,69,3,200,8,8,275.02,0.0,0.0,1,Clear,sky is clear,2588,Toronto
2017-04-22 08:00:00,,10,73,2,210,8,8,277.28,0.0,0.0,1,Clear,sky is clear,3660,London
2017-04-22 09:00:00,,288,77,2,170,7,7,282.45,0.0,0.0,1,Clear,sky is clear,4121,Switzerland
2017-04-22 10:00:00,,29,77,2,200,6,6,286.45,0.0,0.0,5,Clear,sky is clear,4354,Switzerland
2017-04-22 11:00:00,,269,77,2,200,8,8,289.9,0.0,0.0,1,Clear,sky is clear,4979,London
2017-04-22 12:00:00,,252,77,4,220,3,3,289.94,0.0,0.0,1,Clear,sky is clear,5891,Bangalore
2017-04-22 13:00:00,,111,83,5,230,5,5,290.88,0.0,0.0,40,Clouds,scattered clouds,5422,Toronto
2017-04-22 14:00:00,,206,78,1,0,9,9,291.58,0.0,0.0,40,Clouds,scattered clouds,4904,London
2017-04-22 15:00:00,,200,88,3,160,6,6,292.46,0.0,0.0,1,Clear,sky is clear,4732,London
2017-04-22 16:00:00,,138,83,3,220,1,1,292.96,0.0,0.0,5,Clear,sky is clear,4436,Bangalore
2017-04-22 17:00:00,,137,73,3,210,9,9,293.21,0.0,0.0,5,Clear,sky is clear,5024,Switzerland
2017-04-22 18:00:00,,123,65,4,200,2,2,293.28,0.0,0.0,5,Clear,sky is clear,5581,Toronto
2017-04-22 19:00:00,,216,51,4,220,8,8,291.9,0.0,0.0,1,Clear,sky is clear,3813,Switzerland
2017-04-22 20:00:00,,114,51,5,190,4,4,291.29,0.0,0.0,5,Clear,sky is clear,3389,London
2017-04-22 21:00:00,,223,61,5,190,4,4,287.41,0.0,0.0,1,Clear,sky is clear,3209,Seoul
2017-04-22 22:00:00,,206,52,5,180,9,9,285.02,0.0,0.0,1,Clear,sky is clear,3055,Switzerland
2017-04-22 23:00:00,,180,46,6,190,7,7,284.03,0.0,0.0,1,Clear,sky is clear,2163,Seoul
2017-04-23 00:00:00,,270,52,7,170,8,8,283.54,0.0,0.0,1,Clear,sky is clear,1378,London
2017-04-23 01:00:00,,275,83,1,320,2,2,283.82,0.0,0.0,1,Clear,sky is clear,867,Seoul
2017-04-23 02:00:00,,173,83,10,350,5,5,283.28,0.0,0.0,1,Clear,sky is clear,684,Toronto
2017-04-23 03:00:00,,247,83,9,310,4,4,283.62,0.0,0.0,1,Clear,sky is clear,410,Switzerland
2017-04-23 04:00:00,,172,88,4,150,3,3,283.22,0.0,0.0,1,Clear,sky is clear,353,Switzerland
